Id,NAME,ADDRESS,CITY,STATE,ZIP,LAT,LON,PHONE,REVENUE,UTILIZATION
0d768c74-92f5-367b-bd5c-76d3143e82b7,PCP5481,316 MAIN ST,OXFORD,MA,01540-1728,42.12826,-71.8671,508-987-3771,4003.959999999998,31
bc3cb9ed-964d-3031-b2f9-9e3f9685257a,PCP5560,1 MARKET ST,LYNN,MA,01901-1011,42.474862,-70.96218499999999,978-473-9967,5683.039999999996,44
3eb7fc33-e4cf-3696-9be9-e814a1e472b2,PCP5682,94 N MAIN ST,MANSFIELD,MA,02048-2253,42.017302,-71.21641,508-339-3952,5812.199999999996,45
53fce0b4-14fa-3ea3-8127-6563160b8ba9,PCP5717,563 MAIN ST,BOLTON,MA,01740-1300,42.439941,-71.601879,978-779-0211,5037.239999999997,39
dfddada5-3672-335e-9e49-ad10a4be1391,PCP6162,493 LANCASTER ST,LEOMINSTER,MA,01453-7506,42.520876,-71.770611,978-534-1962,6070.519999999996,47
426bf432-a5f6-351f-89dd-5e7b03e0ca0a,PCP6330,1141 BEACON ST,BROOKLINE,MA,02446-5528,42.323853,-71.142003,617-997-3753,4649.7599999999975,36
7d370bcc-dba9-3314-8e0b-4b260b91b53e,PCP6468,227 E ST,METHUEN,MA,01844-5463,42.742751,-71.178588,978-683-0123,3616.4799999999987,28
88d1ec67-f7f3-3795-895f-53814631398b,PCP6620,50 JEFFERSON ST,WINTHROP,MA,02152-2649,42.375541,-70.970646,617-846-1734,8137.079999999994,63
1840aee8-887d-3b36-b622-15692b0c7be3,PCP6767,123 DWIGHT RD,LONGMEADOW,MA,01106-1764,42.047565000000006,-72.57113000000001,413-567-2350,3616.4799999999987,28
1ac28f96-0233-3312-9f3e-111104ccbf14,PCP7068,130 MAPLE ST,SPRINGFIELD,MA,01103-2214,42.115454,-72.539978,413-739-0882,1420.7600000000002,11
735d39d3-d76b-30e0-909d-df29f162c687,PCP7174,1200 CONVERSE ST,LONGMEADOW,MA,01106-1675,42.047565000000006,-72.57113000000001,413-454-7779,258.32,2
9ede8777-9442-3a51-945d-8ccee45acff6,PCP7238,381 LIBERTY ST,HANSON,MA,02341-1166,42.050239000000005,-70.867359,781-294-4577,2454.04,19
973e7384-d05b-32ad-a8cc-c39191ee9150,PCP7483,152 N ST,PITTSFILED,MA,01201,42.452045,-73.26054,413-443-8480,19244.839999999982,149
b7950b52-2b7b-3ccf-83e2-37570828c937,PCP7709,31 AUBURN ST,AUBURN,MA,01501-2417,42.198708,-71.846006,508-832-0768,7362.119999999994,57
89b45cc9-500b-3eeb-9ede-895876f9d67f,PCP7823,481 GREAT RD,ACTON,MA,01720-4158,42.483953,-71.43849499999999,978-266-1576,4133.119999999998,32
8a75791e-08c0-3064-80d1-b57bce7e4743,PCP8217,147 WOODCHESTER DR,NEWTON,MA,02467-1051,42.331876,-71.208402,617-527-4265,6587.159999999995,51
88290d18-db79-3078-98ae-41f14b1f7bdd,PCP8421,401 STOCKBRIDGE RD,GREAT BARRINGTON,MA,01230-1233,42.221851,-73.333044,413-528-6353,1679.0800000000004,13
6ffe62de-5d90-3cc7-be16-643a7496c817,PCP8458,601 AMHERST RD,SUNDERLAND,MA,01375-9466,42.466691,-72.546751,413-665-3336,6457.999999999995,50
42a6d2c0-4c41-30de-b401-d24121341258,PCP8527,258 MAIN ST,MILFORD,MA,01757-2506,42.158691999999995,-71.521419,508-473-5888,1162.44,9
98c716c1-1951-39a3-8c5e-fd57ac194208,PCP8861,378 WASHINGTON ST,SOUTH ATTLEBORO,MA,02703-5917,41.931653,-71.294503,508-761-5034,4133.119999999998,32
32836213-4ac7-3021-aad8-6383f3ced351,PCP9022,1 HOLLYWOOD DR,GRAFTON,MA,01536-1614,42.209151,-71.683644,508-839-3616,12657.67999999999,98
65a74939-6441-32c0-bd3e-00b951c968e1,PCP9047,584 HIGH ST,DEDHAM,MA,02026-1807,42.246871999999996,-71.179462,781-471-4338,6199.679999999996,48
3e0bca72-a60c-3c55-8e24-555581ac9743,PCP9185,288 LITTLETON RD,WESTFORD,MA,01886-3522,42.585541,-71.44025,978-692-4476,2841.5199999999995,22
891a2df6-59c8-3f38-8cf2-10f415e2cd84,PCP9187,191 BLUE HILLS PKWY,MILTON,MA,02186-1535,42.241557,-71.082432,617-696-1974,3616.4799999999987,28
7a7f08df-eb80-342f-a56d-28a2b7dcb409,PCP9204,3 ESSEX GREEN DR,PEABODY,MA,01960-2913,42.534279,-70.969782,978-531-1668,9170.359999999993,71
f80e8da0-ea2d-3310-938d-692b1f9db03c,PCP9230,22 SPEAR ST,QUINCY,MA,02169-4514,42.261006,-71.008988,617-770-4203,5683.039999999996,44
d3e3c112-3172-3b43-98df-018268eaeae3,PCP9408,221 WASHINGTON ST,GLOUCESTER,MA,01930-2642,42.62885,-70.685875,978-281-5225,4908.079999999997,38
32188c07-cf38-30f2-9fcb-453f5f240da9,PCP9441,664 MAIN ST,AMHERST,MA,01002-2428,42.363534,-72.50729100000001,413-695-3242,2712.3599999999997,21
fb547fcc-de51-3431-883e-4338743e4d49,PCP9973,28 COLBY RD,BRAINTREE,MA,02184-5502,42.205416,-71.00216800000003,781-223-8514,4391.439999999998,34
a0beef0e-b8a5-3261-ad57-356e65749977,PCP10032,72 TAUNTON ST,PLAINVILLE,MA,02762-2132,42.012797,-71.336578,508-699-2228,1808.2400000000005,14
65583707-3e0a-35e3-8c0a-37df9efe0b23,PCP10332,19 ANNASNAPPITT DR,PLYMPTON,MA,02367-1718,41.9591,-70.80275300000001,781-585-8492,6716.319999999995,52
df98ec89-56ee-380f-9f1d-671ef1039720,THE EYE CARE CENTER  INC.,10 TECHNOLOGY DR,HUDSON,MA,01749-2791,42.389071,-71.545864,978-568-8228,7491.279999999994,58
08fa3488-4c3c-3590-a1cb-85eb5fc98b54,PCP11078,2 COLUMBIA RD,PEMBROKE,MA,02359-1842,42.067803999999995,-70.805713,781-826-5333,6199.679999999996,48
ce9c2dda-23ac-35e3-9051-a71a04bfeb5a,PCP11113,465 NASHUA RD,DRACUT,MA,01826-2907,42.679722999999996,-71.30068,617-549-9711,5683.039999999996,44
0359e457-b383-3cd7-9abe-6a161ffc848a,PCP11511,120 ROUTE 28,WEST HARWICH,MA,02671-1220,41.693632,-70.105298,508-432-7002,5553.8799999999965,43
8ada7bdc-4128-3ff4-a7eb-dff531ed97ed,PCP11816,328 BROADWAY,CAMBRIDGE,MA,02139-1840,42.376043,-71.11868,617-497-6715,5037.239999999997,39
fc6d7f11-099a-3295-a1d7-915ed6fcc4b9,PCP11893,124 HARVARD ST,BROOKLINE,MA,02446-6478,42.323853,-71.142003,617-277-3241,3874.7999999999984,30
4d4f0156-9110-3edd-aa94-53f4d58fce4a,PCP11928,55 PUTNEY RD,LEVERETT,MA,01054-9770,42.468897999999996,-72.48457900000001,413-348-6257,7232.959999999995,56
daa4c408-5fc5-32a8-881e-12181e8b8598,PCP12132,11 PROSPECT ST,SHERBORN,MA,01770-1302,42.231947,-71.372963,508-545-1843,12141.03999999999,94
5f6db31e-3b32-38a0-918e-30bab4578915,PCP12160,9 CENTRE ST,DOVER,MA,02030-2203,42.234159999999996,-71.291167,978-369-2390,3874.7999999999984,30
ea2d871a-0bf4-3ce1-b7e9-cb5a69c5c264,PCP12225,637 MASSACHUSETTS AVE,ARLINGTON,MA,02476-5004,42.418721999999995,-71.163912,781-643-5251,4133.119999999998,32
e9b210da-b06c-3bda-afe0-ea8f291211dd,TANZMAN MASELLI AND ASSOCIATES PC,19 DEPOT ST,ADAMS,MA,01220-1750,42.62556,-73.119828,413-743-9820,2841.5199999999995,22
2e5db71a-a3b2-32ea-9c0f-2b698f1d756a,PCP12679,435 NEWBURY ST,DANVERS,MA,01923-1065,42.574174,-70.95051600000001,978-777-7188,7878.759999999994,61
41b41f35-ba04-30f4-bddb-32e644ac1c68,PCP13239,158 MOUNT AUBURN ST,CAMBRIDGE,MA,02138-4876,42.376043,-71.11868,617-417-1805,11882.71999999999,92
bd037283-ea3d-351d-81ed-fdcb4db8ed1b,PCP13521,465 NASHUA RD,DRACUT,MA,01826-2944,42.679722999999996,-71.30068,978-866-8530,5424.719999999997,42
78d6ee98-f770-38f8-a1a4-47e15afd5a44,PCP13848,694 MAIN ST,HOLDEN,MA,01520-1862,42.355801,-71.862574,508-829-7191,4262.279999999998,33
0aa388c5-cfe9-3563-945a-05aa2bcf1cfc,PCP13934,45 STERLING ST,WEST BOYLSTON,MA,01583-1268,42.369417,-71.785036,774-535-2947,5424.719999999997,42
b1e66bcc-ea78-375d-9586-b9c4e9e12d32,PCP14104,214 COMMERCIAL ST,MALDEN,MA,02148-6712,42.42938,-71.058706,781-397-6830,4003.959999999998,31
63b12098-a29c-357d-b1c0-4dcc2f0b6d6c,PCP14226,250 BOSTON TURNPIKE,SHREWSBURY,MA,01545-5265,42.284766999999995,-71.714228,508-791-6809,3358.159999999999,26
7e152fd0-bc75-3b18-9fdc-fb8ed53b27c4,PCP14471,1330 BEACON ST,BROOKLINE,MA,02446-3200,42.323853,-71.142003,617-731-3422,4133.119999999998,32
4810c1d2-5d3c-3ab5-a813-ae6801ff7f67,PCP14621,927 TEMPLE ST,WHITMAN,MA,02382-1057,42.078974,-70.93939,781-718-4038,6716.319999999995,52
2fea22a8-0fb6-3904-a312-4ccaae196c05,PCP14632,450 N MAIN ST,SHARON,MA,02067-1135,42.108463,-71.185182,617-962-1616,9041.199999999993,70
85d0f42f-49b1-3f6c-a887-8c211d91f4e4,PCP14958,654 WASHINGTON ST,BRAINTREE,MA,02184-5747,42.205416,-71.00216800000003,857-288-8913,6199.679999999996,48
fbd0dab0-e4f4-3d2f-9e4d-1972b21c3079,PCP15030,71 ADAMS ST,MILTON,MA,02186-3431,42.241557,-71.082432,617-429-5011,4003.959999999998,31
21761c44-ee20-3e94-a931-fe843f4fbc2e,PCP15170,451 ANDOVER ST,NORTH ANDOVER,MA,01845-5079,42.673909,-71.091334,978-640-8989,3099.8399999999992,24
92fba4ac-ef81-3a44-9921-64c063301834,PCP15182,1070 ROUTE 134,EAST DENNIS,MA,02641-0356,41.735496999999995,-70.157388,508-385-7474,1679.0800000000004,13
d7d3d353-350e-3cc0-b6de-f3f83733041c,PCP15289,24 N MAPLE ST,FLORENCE,MA,01062-1323,42.327044,-72.67463000000002,413-535-6521,1937.4000000000005,15
5fb63ea3-32ab-39c9-8414-1b88434ac999,PCP15307,10 SPRING ST,MARBLEHEAD,MA,01945-3314,42.495629,-70.83582,781-639-0010,8912.039999999994,69
39b645f9-8999-3177-8121-df78e1273232,PCP15422,2 BROOKHOUSE DR,MARBLEHEAD,MA,01945-1611,42.495629,-70.83582,781-631-0155,3616.4799999999987,28
6a49dcb4-0ce4-3998-aaf3-19b29e6a350d,PCP15682,1415 BEACON ST,BROOKLINE,MA,02446-4812,42.323853,-71.142003,617-738-1430,5683.039999999996,44
1f5f3cb7-ad8d-3c50-a15d-470d2a723b84,PCP15859,92 MAIN ST,FLORENCE,MA,01062-1460,42.327044,-72.67463000000002,413-387-2118,3745.6399999999985,29
f2f20354-8eb6-3389-aad4-1b389c8e8a19,PCP15991,31 PONDVIEW DR,OAK BLUFFS,MA,02557,41.457159999999995,-70.556101,508-693-4654,2454.04,19
725a6db0-6ee4-39a3-85c3-fd15cc94fc2b,PCP16167,1842 BEACON ST,BROOKLINE,MA,02445-1922,42.323853,-71.142003,617-735-9656,4133.119999999998,32
74a6f0cb-ab2b-3cee-95b2-bdc28b25aa6d,PCP16181,219 BRIDGE ST,DEDHAM,MA,02026-1711,42.246871999999996,-71.179462,781-326-8100,2324.88,18
1adc3a0e-9d0d-31c0-87bd-abaff7e2c888,PCP16624,26 HUCKINS NECK RD,CENTERVILLE,MA,02632-1827,41.662727,-70.357208,508-566-9383,10978.599999999991,85
29564e82-e7f8-3aeb-8d9c-1e3fd73ca340,PCP16674,1 W UNION ST,ASHLAND,MA,01721-1463,42.257754999999996,-71.473526,508-881-4443,7103.799999999995,56
d750c37d-55ef-3ddc-a612-90946d8ccc9a,PCP17339,1266 FURNACE BROOK PKWY,QUINCY,MA,02169-7482,42.261006,-71.008988,339-987-0767,3616.4799999999987,28
13e7e16b-beb1-3ce9-8e4d-3e8d697773bf,PCP17470,462 PLAIN ST,MARSHFIELD,MA,02050-2705,42.115139,-70.71033100000001,781-837-9956,4778.919999999997,37
06abb7fd-8e7d-3903-9a91-930965b522cc,PCP17487,1 WELBY RD,NEW BEDFORD,MA,02745-1137,41.661303000000004,-70.937913,508-998-1115,6974.639999999995,54
4d1f1bfd-2151-3665-96e1-07361b26e412,PCP17518,664 MAIN ST A,AMHERST,MA,01002-2439,42.363534,-72.50729100000001,413-210-2843,3487.319999999999,27
bf0bb03e-69c9-30f8-ae56-14913d5a71c5,PCP17973,12 CORSER ST,HOLYOKE,MA,01040-2227,42.211656,-72.642448,413-237-2430,5941.359999999996,46
76c097a5-448a-33f9-ad85-580f4d3dc2f0,PCP18126,29 E ST,HINGHAM,MA,02043-1903,42.224319,-70.880673,781-740-1059,5683.039999999996,44
